iso3,country_display,year,wealth_pc,human_capital_pc,natural_capital_pc,produced_capital_pc,net_foreign_assets_pc,region,income_group,gini_index,population_total,gdp_per_capita_current_usd,education_expenditure_pct_gdp,lower_secondary_completion_rate,tertiary_enrolment_rate,school_life_expectancy,log_wealth_pc,human_capital_share,natural_capital_share,produced_capital_share
AZE,Azerbaijan,1995,2920.94008269037,754.351417455339,1392.727573557409,825.000671500264,-51.13957982263799,Europe & Central Asia,Upper middle income,34.6,7684850,314.55801908334,3.33736991882324,,18.38257,10.23557,7.979660789575632,0.2582563818839219,0.4768079913075858,0.2824435449358435
BDI,Burundi,2013,6497.43316685494,2477.92654042547,3836.7506721708896,244.728980326562,-61.9730260679827,Sub-Saharan Africa,Low income,38.6,10439341,234.844770150871,5.99539995193481,23.84695,3.77758,11.06155,8.779162480484281,0.3813700698094139,0.5905025220948991,0.0376654863608273
BEL,Belgium,1995,313392.733827315,189822.323155094,2778.934604215877,116852.860659273,3938.615408731602,Europe & Central Asia,High income,28.4,10136811,28413.8264387368,2.98866009712219,,53.43437,17.26286,12.655212423655431,0.6057010985445805,0.0088672592062939,0.3728639756008543
BEL,Belgium,2005,400503.969364747,222764.86424615,2593.98919116263,164116.656732867,11028.459194566996,Europe & Central Asia,High income,29.3,10478617,36809.7013403619,5.79585981369019,,61.08548,18.71476,12.900478956464523,0.5562113768796972,0.0064768126899642,0.4097753562672001
BEL,Belgium,2008,507997.890716369,307423.298281131,2987.06779110464,178588.690566774,18998.834077359992,Europe & Central Asia,High income,28.4,10709973,48303.397956286,6.33294010162354,83.71251,62.08624,18.99139,13.138232574418868,0.6051664857261682,0.0058800791217702,0.3515540001847874
BEL,Belgium,2009,475655.045240953,288833.072593328,2787.67712150508,157892.380739531,26141.914786588983,Europe & Central Asia,High income,28.6,10796493,44923.3400135081,6.43465995788574,84.16925,65.26769,19.01243,13.072448175623348,0.6072322273949887,0.0058607117687418,0.3319472426904403
BEL,Belgium,2010,447311.708574191,280115.857902268,2731.3134043853,140361.473880217,24103.06338732,Europe & Central Asia,High income,28.4,10895586,44197.393671162,6.44077014923096,89.30755,67.82901,19.07273,13.011010965188772,0.6262207148458937,0.006106062846178,0.3137889556426325
BEL,Belgium,2011,478071.736491304,302092.460795015,3022.37973082973,151354.495443058,21602.400522401003,Europe & Central Asia,High income,28.1,11038264,47760.8298776546,6.38481998443604,92.20604,69.84253,19.1281,13.077516076554906,0.6318977629009239,0.0063220213623415,0.3165936906328933
BEL,Belgium,2012,436441.906140205,283942.700031562,2818.84773934773,132047.856432667,17632.501936628018,Europe & Central Asia,High income,27.5,11106932,44874.1709182123,6.56626987457275,92.55734,71.19202,19.22763,12.98641055523316,0.6505853265619885,0.0064587009168688,0.3025554021621545
BEL,Belgium,2013,461123.244436249,299149.487768124,3232.48683906355,138571.649704981,20169.62012408001,Europe & Central Asia,High income,27.7,11159407,46964.5946777056,6.60135984420776,93.75318,72.11549,19.41551,13.041420627759711,0.6487408548095472,0.0070100279655506,0.3005089233235102
BEL,Belgium,2014,466780.591247419,300892.129015341,2837.195139808,144276.092695351,18775.174396919,Europe & Central Asia,High income,28.1,11209057,47995.7786961339,6.55865001678467,93.93034,72.9974,19.69639,13.05361460022555,0.6446114826909156,0.0060782200310126,0.3090876000430722
BEL,Belgium,2015,394694.083555539,253798.157167507,2437.19520012595,120942.094081366,17516.63710654,Europe & Central Asia,High income,27.7,11274196,40893.804537772,6.46963977813721,95.04216,74.55976,19.76292,12.885866271813583,0.6430249850243677,0.0061748967153772,0.3064198302439153
BEL,Belgium,2016,398794.190694208,254598.055366411,2378.20366599149,120745.466087759,21072.465574047004,Europe & Central Asia,High income,27.6,11331422,41854.5498296444,6.48613023757935,94.40424,75.89064,19.69991,12.896200749998345,0.6384196693618203,0.0059634862329654,0.3027763916961007
BEL,Belgium,2017,432284.488189915,273504.366166404,2602.02448753616,130720.429167764,25457.668368211016,Europe & Central Asia,High income,27.4,11375158,44035.3239358548,6.44915008544922,93.55289,79.66173,19.77438,12.976839187962248,0.6326953051487835,0.0060192409365219,0.3023944479597767
BEL,Belgium,2018,455889.382003454,294502.444207963,2930.88153353973,143461.552866764,14994.503395187989,Europe & Central Asia,High income,27.2,11427054,47487.2100392561,6.38883018493652,92.91881,78.90117,19.56102,13.03000547574267,0.6459954011513515,0.0064289313356228,0.3146850059027631
BEN,Benin,2015,16559.1577924224,8578.83384049397,7267.30320591937,835.130550987384,-122.10980497829296,Sub-Saharan Africa,Lower middle income,47.6,11360681,1002.41886879614,3.17298007011414,45.10023,13.55343,12.80451,9.714694568700434,0.5180718698398846,0.4388691319340495,0.0504331537543259
BEN,Benin,2018,18171.9607386256,10486.986990924,7056.56628589883,1087.76142003114,-459.353958228353,Sub-Saharan Africa,Lower middle income,37.9,12383347,1151.7409703472,2.93161988258362,,12.51699,,9.807635066334676,0.5770971631384431,0.3883216779628888,0.0598593313994475
BFA,Burkina Faso,2014,8609.97176025779,2873.24589416083,5371.184238999929,516.340957107729,-150.79933001068505,Sub-Saharan Africa,Low income,35.3,18229461,764.861675106225,4.05329990386963,24.7252,5.07697,7.86708,9.060676317539254,0.3337114190575235,0.6238329681628493,0.0599701104121007
BFA,Burkina Faso,2018,8151.73230210935,2801.97727184049,5212.076814304828,469.512272651811,-331.83405668777,Sub-Saharan Africa,Low income,43.0,20438288,777.465618514048,5.488609790802,42.97488,6.50187,9.27373,9.005985736054901,0.3437278320726317,0.6393827251854365,0.0575966255087056
BGD,Bangladesh,2000,3383.07643476013,2206.10289212796,950.8911969130236,345.314510086275,-119.2321643671268,South Asia,Lower middle income,33.4,134544304,396.670730249751,2.12508010864258,54.9888,5.63134,,8.12654076230618,0.6520996302243993,0.2810729273340951,0.1020711523210851
BGD,Bangladesh,2016,10335.903451894,6853.5159215025,2499.4268196966123,1125.27107448419,-142.310363789324,South Asia,Lower middle income,32.4,160811932,1649.28380858601,1.28183996677399,79.35987,17.87436,,9.243378885024228,0.6630785546131073,0.2418198690931662,0.1088701224543646
BGR,Bulgaria,1995,,4568.80627404084,13441.67295631252,2964.03340264954,0.0,Europe & Central Asia,High income,32.8,8406067,2259.25922555221,2.37207007408142,71.35717,36.40219,12.14505,,,,
BGR,Bulgaria,2001,7335.15038389132,3752.51419687764,2586.560834219773,1515.85637303303,-519.7810202391199,Europe & Central Asia,High income,32.7,8009142,1770.90704918691,3.38423991203308,,42.78108,12.89208,8.900433192601586,0.5115797223624091,0.3526254676250542,0.2066564819668855
BGR,Bulgaria,2006,24191.2000033571,17197.948566812,5239.79859263898,4519.92293174434,-2766.47008783818,Europe & Central Asia,High income,35.7,7601022,4523.1465578805,3.90346002578735,,47.15087,13.61937,10.09374420978818,0.7109175470594836,0.2165993663775189,0.1868416172458205
BGR,Bulgaria,2007,29664.2058800427,22613.4461873975,6194.64710915105,5857.61152230907,-5001.49893881493,Europe & Central Asia,High income,36.1,7545338,5888.57081403932,3.680340051651,,50.58833,13.98136,10.297696408742071,0.7623142274174693,0.2088256511636013,0.1974639586172073
BGR,Bulgaria,2008,40020.4048872873,30143.1649056603,9364.43988844662,7223.58963496725,-6710.789541786871,Europe & Central Asia,High income,33.6,7492561,7271.30338858025,4.2190899848938,,51.91331,14.07047,10.597144725210168,0.753194901214891,0.2339916328887838,0.1804976650114267
BGR,Bulgaria,2009,33982.7449525179,28340.3988761313,5661.589526069802,7147.31017964812,-7166.553629331331,Europe & Central Asia,High income,33.8,7444443,6988.27316296465,4.27429008483887,,54.23545,14.1695,10.433608173379346,0.8339643815038978,0.1666018896937374,0.2103217438624995
BGR,Bulgaria,2010,36818.4904707901,29042.4231687665,8372.9181111514,5959.88651532693,-6556.737324454741,Europe & Central Asia,High income,35.7,7395599,6853.94805511171,3.85746002197266,,57.79518,14.4258,10.51375545641243,0.7887999425670987,0.2274106842537187,0.1618721039108107
BGR,Bulgaria,2011,44215.6296591778,32520.8698159096,10856.03577870081,7130.08721547735,-6291.36315090997,Europe & Central Asia,High income,34.3,7348328,7849.58061302818,3.54690003395081,,59.02869,14.49067,10.696833617758324,0.7355062014628411,0.2455248486198462,0.1612571678937374
BGR,Bulgaria,2012,40761.1273274592,30566.2714734897,9581.08392354954,6774.82997018183,-6161.0580397618605,Europe & Central Asia,High income,36.0,7305888,7431.95789508871,3.47650003433227,,61.35998,14.52601,10.615484144644558,0.7498877847006548,0.2350544391615767,0.166208110873761
BGR,Bulgaria,2013,45118.9450351388,34138.5962644528,9375.90844466867,7623.61552145476,-6019.175195437399,Europe & Central Asia,High income,36.6,7160005,7795.98092108928,4.05766010284424,,64.19198,14.90899,10.71705750458518,0.7566355161421778,0.2078042480241211,0.1689670606331212
BGR,Bulgaria,2017,42228.0525954227,29454.6877487118,8989.19310437805,7846.38419248264,-4062.21245014975,Europe & Central Asia,High income,40.4,6803468,8696.68930427924,4.07755994796753,46.9901,71.03066,14.41442,10.650840032619437,0.697514707365514,0.212872546847032,0.1858097570270893
BGR,Bulgaria,2018,49408.1040015707,34224.2895864553,9924.81495634125,8887.30775095815,-3628.3082921840296,Europe & Central Asia,High income,41.3,6710798,9849.38397225174,4.05202007293701,0.0,71.52152,14.19588,10.807869738336302,0.6926857502033937,0.2008742322114958,0.1798755068738444
BLR,Belarus,1999,12872.9402966713,6104.69523185444,4328.921780475621,2677.68595024514,-238.36266590390568,Europe & Central Asia,Upper middle income,31.7,10026738,1210.6117195862,6.00001001358032,99.15278,52.65364,,9.46288273577669,0.4742269513541517,0.3362807315741997,0.2080088844145062
BLR,Belarus,2000,11915.0859416889,6501.19963548217,3203.763248410208,2450.3128046904,-240.18974689391695,Europe & Central Asia,Upper middle income,31.2,9979610,1276.2880341,6.19661998748779,96.06584,55.08984,,9.385560602405604,0.5456275907113315,0.2688829324512695,0.205647933777562
BLR,Belarus,2004,21646.3818389179,12236.6526480861,4237.931594153349,5629.75578147859,-457.9581848001041,Europe & Central Asia,Upper middle income,26.5,9730146,2378.33700470129,5.7122597694397,106.16698,65.01206,,9.982593598860175,0.5652978284844765,0.1957801366385396,0.2600783735301613
BLR,Belarus,2005,28074.9381630707,16532.9747658555,4963.824484897886,6997.84459060616,-419.7056782887689,Europe & Central Asia,Upper middle income,27.6,9663915,3126.07176665248,5.8710298538208,110.52935,67.57421,,10.242632577042178,0.5888873083112501,0.1768062481942424,0.2492559217747808
BLR,Belarus,2006,34051.5428135534,20870.0577510454,5833.800644782759,7965.28430711528,-617.599889390067,Europe & Central Asia,Upper middle income,28.3,9604924,3848.22350300163,6.07696008682251,116.03013,69.71343,,10.435630620787698,0.6128960988733401,0.1713226527422056,0.2339184556402798
BLR,Belarus,2007,40573.1796922665,25017.2038731919,6688.41853336336,9718.8322579865,-851.2749722752579,Europe & Central Asia,Upper middle income,29.6,9560953,4735.48107556066,5.15210008621216,141.87584,71.66675,,10.610862528585706,0.6165946091220534,0.164848271298742,0.2395383435979253
BLR,Belarus,2009,44622.9626806922,28718.0264672672,6722.897433583037,11251.1458621831,-2069.10708234123,Europe & Central Asia,Upper middle income,27.7,9504583,5352.48809190697,4.3689398765564,,74.45922,15.57968,10.706003863825574,0.6435705910601299,0.150660042043599,0.2521380290836523
BLR,Belarus,2010,53145.4184651661,33402.4379641308,9693.74582170103,12943.1058934716,-2893.8712141374,Europe & Central Asia,Upper middle income,28.6,9483836,6034.67885177216,5.22003984451294,97.67739,79.57814,15.59534,10.880787179963704,0.6285102070656243,0.1824004044309999,0.2435413299446516
BLR,Belarus,2011,41815.1296961849,26552.7209550547,5279.06047102341,13219.9954359321,-3236.6471658252203,Europe & Central Asia,Upper middle income,27.2,9461643,6527.6593428786,4.68479013442993,97.20362,86.13762,15.72727,10.641013507477322,0.6350027166716476,0.1262476168166724,0.3161534002640737
BLR,Belarus,2012,48720.4559813512,30497.8898380749,5783.92093444433,15847.5114154646,-3408.8662066325696,Europe & Central Asia,Upper middle income,26.5,9446836,6953.21591683101,4.95964002609253,97.4661,92.07143,15.84352,10.793854261563116,0.6259771018922446,0.1187164778724207,0.3252742835890241
BLR,Belarus,2013,61193.9502303249,40921.2167326448,5969.83542528594,18625.474365564,-4322.57629316977,Europe & Central Asia,Upper middle income,26.6,9443211,7998.0802045456,5.0094199180603,100.23891,93.54328,15.72134,11.02180361116852,0.6687134361913791,0.0975559741251605,0.304367903942473
BLR,Belarus,2014,58020.1944128059,40791.9468028224,6268.561650470751,15560.4089302653,-4600.722970752549,Europe & Central Asia,Upper middle income,27.2,9448515,8341.31809294883,4.81832981109619,105.66676,91.50016,15.62298,10.968546408459266,0.7030646349199241,0.1080410314703666,0.2681895344844086
BLR,Belarus,2015,44826.9508439236,31924.784464946,4289.248822839709,13096.9741264476,-4484.05657030976,Europe & Central Asia,Upper middle income,25.6,9461076,5967.05595058777,4.78750991821289,106.27688,89.56716,15.56528,10.710564818863142,0.7121783628804071,0.0956845991549551,0.2921674100040405
BLR,Belarus,2016,36470.8400364345,26065.1351077412,3516.159263698626,11382.237318798,-4492.69165380328,Europe & Central Asia,Upper middle income,25.3,9469379,5039.77560949445,4.94654989242554,107.40646,88.18458,15.58064,10.50426831716604,0.7146842540973017,0.0964101528833986,0.3120914491529974
BLR,Belarus,2017,43563.2964473836,29878.6562601214,4977.628487707616,12433.7313310078,-3726.719631453209,Europe & Central Asia,Upper middle income,25.4,9458989,5785.54491935194,4.79500007629395,102.96729,88.45143,15.58523,10.681970250202518,0.6858676614660989,0.1142619795478441,0.2854175956593516
BLR,Belarus,2018,47344.1419469262,32268.8035246392,5207.798970590622,13446.178015876,-3578.6385641796,Europe & Central Asia,Upper middle income,25.2,9438785,6360.037502312,4.83656978607178,97.84089,87.42909,15.40479,10.765198372838569,0.6815796463438544,0.1099988035780366,0.2840093296220143
BLZ,Belize,2018,32189.0424104187,21793.0894448759,11937.3689764929,6980.67179586852,-8522.08780681871,Latin America & Caribbean,Upper middle income,39.9,380226,6011.99036888587,6.12779998779297,67.19005,24.54084,13.14905,10.379381375804977,0.6770344133574498,0.3708519447173459,0.2168648481947095
BRA,Brazil,1999,38628.8766551698,27434.1166194803,5404.448615841817,7235.73406972279,-1445.4226498751232,Latin America & Caribbean,Upper middle income,59.0,171641543,3493.57192043228,3.80062007904053,,16.08416,,10.561755375640557,0.7101971114608823,0.1399069577944489,0.1873141208405917
BRA,Brazil,2001,34144.3632645309,24347.2743707113,4001.189368744569,7197.89920432208,-1401.999679246973,Latin America & Caribbean,Upper middle income,58.4,176301203,3176.28975052524,3.84468007087708,,18.15428,,10.43835279323569,0.7130686310382366,0.1171844775005951,0.2108078322784025
BRA,Brazil,2002,31218.8885485213,21947.5836664252,3809.9084228312367,6669.35858467739,-1207.962125412488,Latin America & Caribbean,Upper middle income,58.1,178503484,2855.94017137049,3.75037002563477,,20.69567,14.7708,10.348778592811788,0.7030225830209691,0.1220385670332166,0.2136321597199618
BRA,Brazil,2004,38977.3804480587,27179.2309460064,5288.996436161804,8026.71965105439,-1517.5665851638532,Latin America & Caribbean,Upper middle income,56.5,182675143,3663.82262497811,3.97447991371155,75.85272,24.49124,13.85001,10.57073676834207,0.697307788095854,0.1356939941926042,0.2059327630226665
BRA,Brazil,2005,53255.5069966528,36633.7682145872,8104.268219935209,10125.0363317789,-1607.5657696485127,Latin America & Caribbean,Upper middle income,56.3,184688101,4827.78165890291,4.47908020019531,,25.98963,13.77737,10.882856496001938,0.687886948797421,0.1521770926046122,0.1901218653765755
BRA,Brazil,2007,79817.2044704454,56042.2309927918,14042.90074641978,12283.5896390844,-2551.51690785066,Latin America & Caribbean,Upper middle income,54.9,188552320,7409.69003822861,4.97425985336304,,30.78669,13.3027,11.287494355068404,0.7021322202977309,0.1759382684421071,0.1538965154264798
BRA,Brazil,2008,97263.8190754838,65701.6042677179,20041.88425480292,12761.3339504568,-1241.0033974937896,Latin America & Caribbean,Upper middle income,54.0,190367302,8908.33338467948,5.2688398361206,,35.5621,13.80421,11.485182349848222,0.6754989151385129,0.2060569330436116,0.1312032991481969
BRA,Brazil,2009,85191.5794821334,65174.1630530436,11814.35789558215,11068.9079278982,-2865.84939439063,Latin America & Caribbean,Upper middle income,53.7,192079951,8678.6584730653,5.46355009078979,71.62493,37.0384,13.78226,11.35265787556384,0.7650305751956635,0.138679878544333,0.1299296009674242
BRA,Brazil,2011,124490.00117941,96493.1968160369,18992.91228203848,13097.2783809903,-4093.38629965606,Latin America & Caribbean,Upper middle income,52.9,195284734,13396.6263158041,5.73741006851196,71.75012,43.45983,13.93065,11.731980679849766,0.7751080078871135,0.1525657651385725,0.1052074725432368
BWA,Botswana,2009,35687.3445414104,20981.0398621607,6287.107843601219,4571.9486454363,3847.2481902120894,Sub-Saharan Africa,Upper middle income,56.9,1990673,5082.93388332404,9.8253002166748,,23.68351,,10.482551410281287,0.5879126096875883,0.1761719154056382,0.1281112031221926
BWA,Botswana,2015,39740.110048186,24152.0987764519,5527.790778549561,6804.06292396307,3256.15756922154,Sub-Saharan Africa,Upper middle income,54.9,2203273,6141.20394726616,8.39457941644674,,30.23934,,10.590116285306452,0.6077511800336437,0.1390985272020374,0.1712139930089009
CAF,Central African Republic,2008,7181.64775641382,681.314082131276,5213.067717027491,1548.72534385969,-261.45938660463844,Sub-Saharan Africa,Low income,56.2,4558984,437.24827472489,1.29000997543335,,2.34291,,8.87928412824963,0.0948687690123488,0.7258874138420086,0.2156504184539748
CAN,Canada,1995,234572.086823535,165172.713501932,17013.59398926337,60952.9875637987,-8567.2082314599,North America,High income,31.5,29302311,20679.634792669,6.30476999282837,,90.5424,16.94639,12.365518226125726,0.7041447929232472,0.0725303433143025,0.2598475734653488
CAN,Canada,1998,242163.670049192,165759.199513709,14703.653441879633,66283.6792114894,-4582.862117886099,North America,High income,33.2,30155173,21024.5850687045,5.49377012252808,,59.50188,16.06449,12.397369099053138,0.6844924322464945,0.0607178336820415,0.2737143816742818
CAN,Canada,1999,254313.733954376,170745.715099943,15850.875387361211,70262.4963182635,-2545.3528511918994,North America,High income,33.1,30401286,22315.2466731545,5.53079986572266,,60.25187,15.96515,12.446323956850735,0.6713979321721368,0.0623280353007001,0.2762827442534764
CAN,Canada,2000,275800.369016809,179502.41623766,19893.74411536676,77773.0859888451,-1368.877325062902,North America,High income,33.4,30685730,24271.0020563821,5.42331981658935,,59.11446,15.88034,12.527432582327425,0.6508418276507818,0.0721309553946039,0.2819905073589844
CAN,Canada,2002,278891.278435732,175955.535737471,16501.05703475688,89766.658524163,-3331.972860658901,North America,High income,33.6,31359199,24256.0192337185,4.99308013916016,,59.54659,,12.53857730183129,0.6309108578955378,0.0591666298326335,0.3218697229531647
CAN,Canada,2007,546938.930036795,322327.216634774,51838.75501403821,178473.941996853,-5700.983608870192,North America,High income,33.8,32888886,44660.0838892281,4.7664098739624,,63.60006,15.19745,13.21209242990038,0.5893294460006525,0.0947797864938061,0.3263142047410051
CAN,Canada,2008,594515.146400618,334785.699572785,72842.8863770997,190454.188713337,-3567.6282626035027,North America,High income,33.9,33247298,46710.2526864484,4.62612009048462,,63.7674,15.17991,13.29550147233362,0.5631239197179131,0.1225248621807425,0.3203521220046397
CAN,Canada,2009,505605.624504976,303049.180795748,34881.7236319664,174033.731710571,-6359.011633309499,North America,High income,34.0,33630069,40874.8831932903,4.84057998657227,,63.06577,15.23289,13.133512246169396,0.599378579090086,0.0689899833810553,0.3442084567017276
CAN,Canada,2010,579556.731657769,345882.873586654,50461.040586436095,191946.095607988,-8733.278123309297,North America,High income,33.6,34005902,47560.6666009406,5.356369972229,,61.65585,15.12165,13.270018834567816,0.5968058943898171,0.0870683365925142,0.3311946615803146
CAN,Canada,2011,636389.708466373,380644.556233817,62764.9702071762,201653.471381594,-8673.289356214598,North America,High income,32.7,34339221,52223.8588398531,5.26205015182495,,63.46732,15.23603,13.36356640382911,0.5981312255208011,0.0986266266914225,0.3168710441084221
CAN,Canada,2013,646050.975082699,389339.756627138,60241.270299139695,197197.379125306,-727.4309688848007,North America,High income,33.8,35080992,52638.1187235237,4.5890097618103,,65.3323,15.7385,13.378633688448351,0.6026455676772252,0.0932453825202081,0.3052350150854016
CAN,Canada,2014,619594.005846881,371828.012308522,58919.03326425141,188078.236752511,768.7235215964029,North America,High income,33.2,35434066,50960.8431174661,4.84358978271484,,65.61291,15.80449,13.336819713247714,0.6001155737462236,0.0950929684733133,0.3035507686931858
CAN,Canada,2015,525730.602883134,330706.562475571,21335.13495188294,164638.05701636,9050.8484393198,North America,High income,33.7,35704498,43594.1941045394,4.7393798828125,,64.78696,15.8914,13.172544198701049,0.6290418717532497,0.0405818775526475,0.313160497246073
CAN,Canada,2016,512025.178615618,316214.752274196,23559.32391428102,163832.319826266,8418.7826008743,North America,High income,32.7,36110803,42314.0615817218,4.81642007827759,,66.43918,16.00966,13.146129079796124,0.6175765674827904,0.0460120417866544,0.3199692645373919
CAN,Canada,2017,560747.945093466,332876.197716478,32248.17995203273,179775.248602241,15848.318822714093,North America,High income,33.3,36545075,45129.628116623,4.95996999740601,,68.92251,16.15789,13.23702678780769,0.5936289212098564,0.0575092253733673,0.3205990323732277
CAN,Canada,2018,582131.792637444,348177.419533233,36023.5044137454,185801.431925543,12129.436764922604,North America,High income,32.5,37072620,46539.1761570405,4.8889799118042,,70.11302,16.22465,13.274452148908797,0.5981075487318049,0.0618820426394081,0.3191741703089931
CHE,Switzerland,2000,642443.434772476,307865.723885446,5483.84417352988,289143.280361411,39950.58635209,Europe & Central Asia,High income,33.4,7184250,38865.021939688,4.65878009796143,,37.77896,15.21968,13.3730340526112,0.479210631196625,0.008535917524742,0.4500680755867826
CHE,Switzerland,2002,786182.535639849,354675.325227233,5335.27525422642,372436.413857942,53735.521300447,Europe & Central Asia,High income,31.7,7284753,42458.7384679187,5.17881011962891,,40.94655,15.02395,13.574944278087772,0.4511361028117649,0.0067863059942996,0.4737276611656449
CHE,Switzerland,2004,985897.288107071,435876.748712325,6364.80610008764,479425.275050837,64230.45824382198,Europe & Central Asia,High income,31.6,7389625,54659.4571488233,5.3142900466919,97.50999,45.60078,15.26269,13.801307457881869,0.4421117229657981,0.0064558511082915,0.4862831867316894
CHE,Switzerland,2006,941806.327492932,448757.347317833,5909.85810656442,425270.19056807,61868.93150046503,Europe & Central Asia,High income,33.9,7483934,59011.0324592016,4.84120988845825,,46.5378,15.32475,13.75555493527925,0.4764858062829279,0.0062750248475143,0.4515473915960302
CHE,Switzerland,2007,1011190.3414404,512790.198587224,6886.77017600943,408617.95468801,82895.41798915301,Europe & Central Asia,High income,34.3,7551117,64989.1553256031,4.58395004272461,,47.24253,15.35082,13.82663875074723,0.5071154040660386,0.0068105577098368,0.4040959826672692
CHE,Switzerland,2008,1133997.51944664,587358.013671264,8056.92738636907,462518.153580163,76064.42480884702,Europe & Central Asia,High income,33.8,7647675,74175.1927898555,4.75725984573364,96.18022,48.83328,15.38848,13.941259575830616,0.517953525998786,0.0071048897799182,0.40786522514252
CHE,Switzerland,2009,1134639.86209083,589649.161986646,7817.25908207491,455980.295148963,81193.145873147,Europe & Central Asia,High income,32.9,7743831,71568.3123885672,4.92561006546021,93.28114,50.14809,15.457,13.941825856424051,0.5196795755968633,0.006889639032838,0.4018722683589808
CHE,Switzerland,2010,1199123.50747224,639695.096105557,8301.349673739778,461824.809104447,89302.25258849701,Europe & Central Asia,High income,32.6,7824909,76531.3729407691,4.80210018157959,93.32449,52.93773,15.62875,13.99710143743876,0.5334688980070439,0.0069228479151735,0.3851353144414429
CHE,Switzerland,2011,1404102.04230966,785734.931828334,9366.845649720935,515290.115266331,93710.14956527704,Europe & Central Asia,High income,31.7,7912398,90476.7589651577,4.85663986206055,94.79603,54.48452,15.73498,14.154908540634588,0.559599593300106,0.006671057635037,0.3669890789551954
CHE,Switzerland,2012,1285525.62519872,749139.122435148,9391.605995798633,440836.715451377,86158.18131639395,Europe & Central Asia,High income,31.6,7996861,85836.2076767359,4.89862012863159,96.17463,55.52047,15.81684,14.066678239521856,0.5827492721658847,0.0073056544433696,0.3429233200880233
CHE,Switzerland,2013,1280701.03793191,756519.826990682,9340.354764687523,442434.755609197,72406.10056733905,Europe & Central Asia,High income,32.5,8089346,87304.3305813557,4.91392993927002,94.9717,56.27015,15.98027,14.06291817185493,0.5907075926262374,0.0072931578003328,0.3454629476397126
CHE,Switzerland,2014,1258090.66718312,747834.626592464,9685.51624707926,442390.353231103,58180.17111247504,Europe & Central Asia,High income,32.5,8188649,88724.9909402638,4.93057012557983,95.65591,57.22972,,14.045105786128032,0.5944202958494833,0.0076985836551551,0.3516363047359855
CHE,Switzerland,2015,1221956.10620979,744535.045390522,9008.56124092283,413809.580326482,54602.91925186804,Europe & Central Asia,High income,32.3,8282396,83806.4476003837,4.99559020996094,96.94526,57.70735,16.19401,14.01596349843663,0.6092977003076552,0.0073722461839199,0.3386452084682635
CHE,Switzerland,2016,1190916.59708363,713447.319376785,8186.61453713819,401478.162742282,67804.50042742805,Europe & Central Asia,High income,33.0,8373338,82153.0745447889,4.98163986206055,98.39038,58.04695,16.24938,13.990233818247798,0.5990741258656624,0.006874213154125,0.3371169431389567
CHE,Switzerland,2017,1202490.26938047,719364.329644214,8152.40823064446,398560.939691285,76412.59181432694,Europe & Central Asia,High income,32.7,8451840,82254.3769269767,5.01765012741089,96.31986,59.56299,16.32844,13.99990518893802,0.5982288156184704,0.0067796043246525,0.331446290951382
CHE,Switzerland,2018,1237899.15142434,744018.091230727,8550.45271162394,398335.84841172,86994.75907026802,Europe & Central Asia,High income,33.1,8514329,85217.3691512274,4.93008995056152,95.13865,61.37745,16.41327,14.028926268023536,0.6010328792734464,0.0069072288334519,0.3217837640113014
CHL,Chile,1996,47630.5172888367,31214.7308923327,9618.04654223451,8502.09680230883,-1704.3569480392798,Latin America & Caribbean,High income,54.9,14734046,5333.50438729711,2.77720999717712,,29.20949,,10.77122895430357,0.6553514987679671,0.2019303398262424,0.1785010385411348
